period,country,indicator,breakdown,unit,value,flags
desi_2020,LU,desi_2a3,total_pophh,pc_hh_all,91.95,""
desi_2020,LV,desi_2a3,total_pophh,pc_hh_all,88.060878,""
desi_2020,MT,desi_2a3,total_pophh,pc_hh_all,100,""
desi_2020,NL,desi_2a3,total_pophh,pc_hh_all,88.605836,""
desi_2020,PL,desi_2a3,total_pophh,pc_hh_all,60.310158,""
desi_2020,PT,desi_2a3,total_pophh,pc_hh_all,82.99924,""
desi_2020,RO,desi_2a3,total_pophh,pc_hh_all,68.146103,""
desi_2020,SE,desi_2a3,total_pophh,pc_hh_all,77.122416,""
desi_2020,SI,desi_2a3,total_pophh,pc_hh_all,63.7931,""
desi_2020,SK,desi_2a3,total_pophh,pc_hh_all,45.485996,""
desi_2020,EU,desi_2a3,total_pophh,pc_hh_all,50.061936,""
desi_2019,AT,desi_2a3,total_pophh,pc_hh_all,13.033364,""
desi_2019,BE,desi_2a3,total_pophh,pc_hh_all,1.39777,""
desi_2019,BG,desi_2a3,total_pophh,pc_hh_all,54.244706,""
desi_2019,CY,desi_2a3,total_pophh,pc_hh_all,0.5,""
desi_2019,CZ,desi_2a3,total_pophh,pc_hh_all,28.291598,""
desi_2019,DE,desi_2a3,total_pophh,pc_hh_all,8.5,""
desi_2019,DK,desi_2a3,total_pophh,pc_hh_all,64.362018,""
desi_2019,EE,desi_2a3,total_pophh,pc_hh_all,54.188084,""
desi_2019,EL,desi_2a3,total_pophh,pc_hh_all,0.385948,""
desi_2019,ES,desi_2a3,total_pophh,pc_hh_all,77.389018,""
desi_2019,FI,desi_2a3,total_pophh,pc_hh_all,31.426256,""
desi_2019,FR,desi_2a3,total_pophh,pc_hh_all,37.783426,""
desi_2019,HR,desi_2a3,total_pophh,pc_hh_all,23.386593,""
desi_2019,HU,desi_2a3,total_pophh,pc_hh_all,35.91338,""
desi_2019,IE,desi_2a3,total_pophh,pc_hh_all,12.933086,""
desi_2019,IT,desi_2a3,total_pophh,pc_hh_all,23.853563,""
desi_2019,LT,desi_2a3,total_pophh,pc_hh_all,60.579919,""
desi_2019,LU,desi_2a3,total_pophh,pc_hh_all,63.400028,""
desi_2019,LV,desi_2a3,total_pophh,pc_hh_all,87.803138,""
desi_2019,MT,desi_2a3,total_pophh,pc_hh_all,31.6,""
desi_2019,NL,desi_2a3,total_pophh,pc_hh_all,32.2,""
desi_2019,PL,desi_2a3,total_pophh,pc_hh_all,29.119089,""
desi_2019,PT,desi_2a3,total_pophh,pc_hh_all,70.164083,""
desi_2019,RO,desi_2a3,total_pophh,pc_hh_all,62.749489,""
desi_2019,SE,desi_2a3,total_pophh,pc_hh_all,72.248499,""
desi_2019,SI,desi_2a3,total_pophh,pc_hh_all,61.081782,""
desi_2019,SK,desi_2a3,total_pophh,pc_hh_all,42.91256,""
desi_2019,EU,desi_2a3,total_pophh,pc_hh_all,33.294327,""
desi_2018,AT,desi_2a3,total_pophh,pc_hh_all,12.44338,""
desi_2018,BE,desi_2a3,total_pophh,pc_hh_all,0.837992,""
desi_2018,BG,desi_2a3,total_pophh,pc_hh_all,45.244706,""
desi_2018,CY,desi_2a3,total_pophh,pc_hh_all,0,""
desi_2018,CZ,desi_2a3,total_pophh,pc_hh_all,25.871218,""
desi_2018,DE,desi_2a3,total_pophh,pc_hh_all,7.3,""
desi_2018,DK,desi_2a3,total_pophh,pc_hh_all,62.650153,""
desi_2018,EE,desi_2a3,total_pophh,pc_hh_all,50.707367,""
desi_2018,EL,desi_2a3,total_pophh,pc_hh_all,0.384384,""
desi_2018,ES,desi_2a3,total_pophh,pc_hh_all,71.400149,""
desi_2018,FI,desi_2a3,total_pophh,pc_hh_all,31.69511,""
desi_2018,FR,desi_2a3,total_pophh,pc_hh_all,28.257232,""
desi_2018,HR,desi_2a3,total_pophh,pc_hh_all,17.763355,""
desi_2018,HU,desi_2a3,total_pophh,pc_hh_all,29.815293,""
desi_2018,IE,desi_2a3,total_pophh,pc_hh_all,8.307954,""
